data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,case_company,order_id,order_date,shipment_date,expected_delivery_timestamp,delivery_date,delivery_status,delayed_flag,delay_minutes,product_category,seller_id,customer_city,customer_state,order_value_inr,freight_value_inr,transport_mode,carrier,route_id,hub_id,vehicle_type,vehicle_capacity_kg,shipment_weight_kg,load_utilization_pct,number_of_stops,planned_transit_time_hours,actual_transit_time_hours,time_deviation_minutes,time_deviation_pct,distance_deviation_pct,route_efficiency_pct,weekend_flag,holiday_flag,peak_season_flag,traffic_level,weather_condition,hub_workload_pct,dispatch_delay_minutes,processing_time_minutes,fuel_efficiency_km_per_l,fuel_consumption_l,fuel_cost_inr,toll_cost_inr,transportation_cost_inr,estimated_delay_cost_inr,estimated_co2_kg,co2_per_km_kg,co2_per_order_kg,data_provenance
test,2018-09-29 00:41:37.726771,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,trip-153818169772651050,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-29 04:09:50.737900,2018-09-29 07:26:31.904261,196.0,False,38,2018-09-29 04:39:55,38.836218624880864,141.0,34.0,46.2565,4.147058823529412,6.0,1.0,2.2074000000000003,6.0,Delhivery,DLV-WAI-00001,2018-09-29,2018-09-29,2018-09-29 05:43:50,2018-09-29,Delayed,1,47.0,Apparel,SELLER-044,Sivasagar_Babupaty_D,Assam,1381.13,167.9,Road,Delhivery,IND785690AAB_IND785682AAA,IND785690AAB,LCV,2500,1686.2,62.69,3,1.567,2.35,107.0,314.71,-16.04,24.11,1,0,0,Medium,Clear,82.24,18.83,58.32,7.26,5.414,513.68,41.25,929.16,411.68,14.51,0.36904,14.51,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-29 22:16:11.881801,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153825937188155248,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND711303AAA,Bagnan_Harop_D (West Bengal),2018-09-29 22:16:11.881801,2018-09-30 01:51:18.516466,215.0,False,39,2018-09-29 23:32:07,39.503195693166624,130.0,40.0,54.025,3.25,14.0,6.0,6.679399999999999,2.3333333333333335,Delhivery,DLV-WAI-02773,2018-09-29,2018-09-29,2018-09-29 23:56:11,2018-09-30,Delayed,1,30.0,Apparel,SELLER-143,Bagnan_Harop_D,West Bengal,2747.94,228.33,Road,Delhivery,IND712310AAE_IND711303AAA,IND712310AAE,LCV,2500,1057.4,45.17,3,1.667,2.167,90.0,225.0,-26.88,30.77,1,0,0,Medium,Clear,72.11,5.0,91.3,7.5,6.123,587.32,35.43,1129.01,430.79,16.409,0.35733,16.409,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 13:45:57.643865,thanos::sroute:a97500f3-bbd4-4901-bcf1-e351aa810b90,FTL,trip-153857435764359887,IND313001AAB,Udaipur_Mangri_I (Rajasthan),IND327001AAB,Banswara_KhandDPP_D (Rajasthan),2018-10-03 13:45:57.643865,2018-10-04 00:21:09.561197,635.0,True,110,2018-10-03 20:02:08,111.89076433700022,245.0,120.0,169.801,2.0416666666666665,74.0,38.0,54.2891,1.9473684210526316,Delhivery,DLV-WAI-02774,2018-10-03,2018-10-03,2018-10-03 16:45:57,2018-10-03,Delayed,1,65.0,Home & Kitchen,SELLER-065,Banswara_KhandDPP_D,Rajasthan,1635.29,738.2,Road,Delhivery,IND313001AAB_IND327001AAB,IND313001AAB,Heavy Truck,20000,8295.8,50.32,4,3.0,4.083,125.0,104.17,-34.1,48.98,0,0,1,High,Cloudy,96.61,33.82,396.55,3.5,41.271,3757.78,174.75,4888.05,438.07,110.606,0.76634,110.606,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 16:40:54.106879,thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,FTL,trip-153694325410661920,IND131028AAB,Sonipat_Kundli_H (Haryana),IND249407AAA,Haridwar (Uttarakhand),2018-09-14 16:40:54.106879,2018-09-15 01:56:11.042193,555.0,True,132,2018-09-14 20:17:20,153.65143671496966,336.0,180.0,196.1742,1.8666666666666667,27.0,52.0,52.6006,0.5192307692307693,Delhivery,DLV-WAI-02775,2018-09-14,2018-09-14,2018-09-14 20:40:54,2018-09-14,Delayed,1,96.0,Grocery,SELLER-073,Haridwar,Uttarakhand,2495.05,529.37,Road,Delhivery,IND131028AAB_IND249407AAA,IND131028AAB,Heavy Truck,20000,13439.0,59.68,5,4.0,5.6,156.0,86.67,-21.68,53.57,0,0,0,Medium,Rain,68.55,33.1,223.32,3.42,48.824,4494.78,191.53,5734.06,496.63,130.85,0.78471,130.85,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-17 00:19:58.942475,thanos::sroute:9e13f8b8-837d-4541-8c0e-4475cfafc0bf,Carting,trip-153714359894207097,IND614620AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),2018-09-17 03:45:22.278671,2018-09-17 06:31:13.712576,165.0,True,9,2018-09-17 06:15:24,9.399921254512465,11.0,7.0,10.323,1.5714285714285714,11.0,7.0,10.323,1.5714285714285714,Delhivery,DLV-WAI-02776,2018-09-17,2018-09-17,2018-09-17 04:52:22,2018-09-17,On Time,0,0.0,Apparel,SELLER-046,Sivaganga_Wardno3_D,Tamil Nadu,3819.39,94.23,Road,Delhivery,IND614620AAA_IND630561AAA,IND614620AAA,LCV,2500,1328.4,60.31,2,1.117,0.183,4.0,57.14,-8.94,63.64,0,0,0,Medium,Rain,81.42,14.37,159.25,7.31,1.286,121.6,8.95,443.27,232.04,3.448,0.36678,3.448,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 18:09:13.774010,thanos::sroute:366da0f3-1979-4793-973f-27da63568435,FTL,trip-153703495377374655,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-15 18:09:13.774010,2018-09-16 06:57:13.399603,767.0,True,22,2018-09-16 06:13:22,22.462514226587842,33.0,30.0,26.7888,1.1,33.0,30.0,26.7888,1.1,Delhivery,DLV-WAI-02777,2018-09-15,2018-09-15,2018-09-15 19:39:13,2018-09-15,On Time,0,0.0,Apparel,SELLER-024,Bangalore_Nelmngla_H,Karnataka,1707.59,170.73,Road,Delhivery,IND600056AAB_IND562132AAA,IND600056AAB,Truck,12000,5120.7,47.36,1,1.5,0.55,3.0,10.0,-16.15,90.91,1,0,0,Medium,Rain,86.64,15.15,738.91,4.5,5.06,473.95,28.84,789.43,0,13.561,0.59556,13.561,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-20 19:56:16.834845,thanos::sroute:f3bb578e-80b6-4197-b712-6ec87f229e79,FTL,trip-153747337683459784,IND623503AAA,Ramnthpurm_TnhbBlkC_D (Tamil Nadu),IND623526AAA,Rameswram_Kdthdstrt_D (Tamil Nadu),2018-09-21 02:17:46.874554,2018-09-21 03:49:05.713120,91.0,True,44,2018-09-21 02:43:28,45.699495679352154,53.0,66.0,47.7611,0.803030303030303,25.0,31.0,24.970299999999998,0.8064516129032258,Delhivery,DLV-WAI-02778,2018-09-20,2018-09-21,2018-09-21 04:23:46,2018-09-21,On Time,0,0.0,Electronics,SELLER-111,Rameswram_Kdthdstrt_D,Tamil Nadu,1546.71,315.02,Road,Delhivery,IND623503AAA_IND623526AAA,IND623503AAA,Truck,12000,7897.0,74.38,2,2.1,0.883,-13.0,-19.7,-4.32,124.53,0,0,0,Low,Clear,72.36,12.91,45.86,4.23,10.815,1011.47,65.7,1557.56,0,28.983,0.63421,28.983,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 23:16:01.681575,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,FTL,trip-153679416168102152,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND848114AAA,DalsinghSarai_Wardno13_D (Bihar),2018-09-12 23:16:01.681575,2018-09-13 02:12:39.622653,176.0,True,66,2018-09-12 23:51:21,66.82372190554345,136.0,48.0,69.109,2.8333333333333335,35.0,16.0,23.424599999999998,2.1875,Delhivery,DLV-WAI-02779,2018-09-12,2018-09-12,2018-09-13 01:04:01,2018-09-13,Delayed,1,28.0,Other,SELLER-144,DalsinghSarai_Wardno13_D,Bihar,9800.48,314.65,Road,Delhivery,IND842001AAA_IND848114AAA,IND842001AAA,Trailer,30000,4917.1,35,3,1.8,2.267,88.0,183.33,-3.31,35.29,0,0,0,Medium,Rain,62.41,22.11,43.05,2.8,23.866,2164.21,111.23,2985.6,477.74,63.96,0.95714,63.96,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 00:03:37.296972,thanos::sroute:279c8da0-73fc-4194-be37-988b25b22df1,Carting,trip-153800661729668086,IND395009AAA,Surat_Central_D_12 (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),2018-09-27 02:13:23.273586,2018-09-27 06:02:15.316360,228.0,True,9,2018-09-27 02:35:54,12.869786500955806,130.0,16.0,17.4255,8.125,130.0,16.0,17.4255,8.125,Delhivery,DLV-WAI-02780,2018-09-27,2018-09-27,2018-09-27 03:29:23,2018-09-27,Delayed,1,54.0,Beauty & Personal Care,SELLER-048,Surat_Central_I_4,Gujarat,5709.29,127.43,Road,Delhivery,IND395009AAA_IND395023AAD,IND395009AAA,LCV,2500,647.1,35,2,1.267,2.167,114.0,712.5,-26.14,12.31,0,0,0,Medium,Cloudy,62.71,32.1,99.4,7.5,1.975,178.81,14.73,540.13,553.47,5.293,0.35733,5.293,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 12:59:00.804116,thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,FTL,trip-153736194080386687,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND583101AAA,Bellary_Dc (Karnataka),2018-09-19 12:59:00.804116,2018-09-20 00:35:35.695864,696.0,True,220,2018-09-19 16:31:19,221.62865605362327,291.0,189,265.55690000000004,1.5396825396825398,38.0,20.0,29.022,1.9,Delhivery,DLV-WAI-02781,2018-09-19,2018-09-19,2018-09-19 17:08:00,2018-09-19,Delayed,1,42.0,Apparel,SELLER-106,Bellary_Dc,Karnataka,3957.67,1079.27,Road,Delhivery,IND562132AAA_IND583101AAA,IND562132AAA,Heavy Truck,20000,14369.7,71.98,6,4.15,4.85,102.0,53.97,-16.54,64.95,0,0,0,Medium,Clear,69.72,26.68,411.9,3.31,68.243,6110.68,352.09,7321.08,342.76,182.892,0.81025,182.892,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 18:45:01.697233,thanos::sroute:bd9338bc-f287-4575-b6c0-19be17bf0707,Carting,trip-153841950169693998,IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-10-01 18:45:01.697233,2018-10-01 20:45:59.154470,120.0,True,9,2018-10-01 20:15:52,9.208239008685977,26.0,12.0,11.2334,2.1666666666666665,26.0,12.0,11.2334,2.1666666666666665,Delhivery,DLV-WAI-02782,2018-10-01,2018-10-01,2018-10-01 19:57:01,2018-10-01,On Time,0,0.0,Apparel,SELLER-108,Mumbai Hub,Maharashtra,992.4,101.93,Road,Delhivery,IND400015AAA_IND400072AAB,IND400015AAA,LCV,2500,1293.8,46.9,2,1.2,0.433,14.0,116.67,-18.03,46.15,0,0,1,High,Cloudy,86.29,16.18,100.34,7.5,1.273,112.12,14.76,496.2,228.42,3.412,0.35733,3.412,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-23 16:19:17.893499,thanos::sroute:87643cee-18e1-48a0-bb6b-95e206f01c98,Carting,trip-153771955789322995,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-23 16:19:17.893499,2018-09-23 18:27:55.092362,128.0,False,45,2018-09-23 17:01:24,45.96546961648352,81.0,58.0,56.521699999999996,1.396551724137931,5.0,2.0,2.3378,2.5,Delhivery,DLV-WAI-02783,2018-09-23,2018-09-23,2018-09-23 18:17:17,2018-09-23,On Time,0,0.0,Grocery,SELLER-017,Delhi_Mayapuri_PC,Delhi,2495.78,210.45,Road,Delhivery,IND000000ACB_IND110064AAA,IND000000ACB,Mini Truck,5000,868.3,35,3,1.967,1.35,23.0,39.66,-18.68,71.6,1,0,0,Medium,Rain,74.27,3.31,53.29,6.0,8.007,725.81,40.94,1356.23,246.5,21.459,0.44667,21.459,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-21 21:37:47.212608,thanos::sroute:b631d6e1-0a67-4c80-8970-b9fda0461450,Carting,trip-153756586721234413,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND712124AAA,Hooghly_DC (West Bengal),2018-09-21 21:37:47.212608,2018-09-22 01:59:46.795884,261.0,False,14,2018-09-22 00:29:55,14.753317271058881,79.0,19,19.135900000000003,4.157894736842105,48.0,6.0,6.424600000000001,8.0,Delhivery,DLV-WAI-02784,2018-09-21,2018-09-21,2018-09-21 22:56:47,2018-09-21,On Time,0,0.0,Electronics,SELLER-033,Hooghly_DC,West Bengal,1219.72,142.72,Road,Delhivery,IND712310AAE_IND712124AAA,IND712310AAE,Mini Truck,5000,2233.8,47.02,2,1.317,1.317,60.0,315.79,-22.9,24.05,0,0,0,Low,Rain,66.46,4.46,182.96,6.0,2.711,254.32,27.91,541.17,298.81,7.265,0.44667,7.265,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 22:25:14.322935,thanos::sroute:fa83fd49-3327-4503-8e80-bf58ed636cc7,FTL,trip-153696391432268335,IND834002AAB,Ranchi_Hub (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-15 12:17:31.488388,2018-09-16 20:01:14.328421,1903.0,True,638,2018-09-16 03:36:00,638.2651701406892,980.0,516.0,687.2774000000001,1.8992248062015504,40.0,16.0,23.2766,2.5,Delhivery,DLV-WAI-02785,2018-09-14,2018-09-15,2018-09-15 21:53:31,2018-09-16,Delayed,1,404.0,Apparel,SELLER-108,Gurgaon_Bilaspur_HB,Haryana,3624.3,1980.93,Road,Delhivery,IND834002AAB_IND000000ACB,IND834002AAB,Heavy Truck,20000,12934.6,70.83,12,9.6,16.333,464.0,89.92,-7.13,52.65,1,0,0,High,Rain,98.31,87.2,923.2,3.32,192.377,17649.68,470.28,21778.51,1165.43,515.571,0.80777,515.571,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 03:32:46.788917,thanos::sroute:2edc34a2-67ac-406c-9490-0876ba90bf05,Carting,trip-153845116678867050,IND421302AAR,Mumbai_East_I_21 (Maharashtra),IND421004AAA,Mumbai_Ulhasngr_DC (Maharashtra),2018-10-02 03:32:46.788917,2018-10-02 06:00:19.687109,147.0,False,11,2018-10-02 05:25:54,11.455193959007143,34.0,11.0,14.518600000000001,3.090909090909091,6.0,2,2.6663,3.0,Delhivery,DLV-WAI-02786,2018-10-02,2018-10-02,2018-10-02 04:43:46,2018-10-02,On Time,0,0.0,Beauty & Personal Care,SELLER-088,Mumbai_Ulhasngr_DC,Maharashtra,3837.33,98.08,Road,Delhivery,IND421302AAR_IND421004AAA,IND421302AAR,Mini Truck,5000,3128.4,58.11,2,1.183,0.567,23.0,209.09,-21.1,32.35,0,0,1,Medium,Clear,95.27,4.93,113.53,5.88,2.099,192.64,10.76,564.13,269.32,5.626,0.45591,5.626,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-13 17:28:13.960310,thanos::sroute:1b52b54e-f5d3-493e-9e65-3d42da25d9e0,FTL,trip-153685969395988754,IND395023AAA,Surat_HUB (Gujarat),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-14 05:48:32.491756,2018-09-14 18:08:35.535211,740.0,True,154,2018-09-14 10:23:28,154.09748817701077,367.0,144.0,193.6694,2.548611111111111,27.0,14.0,20.762,1.9285714285714286,Delhivery,DLV-WAI-02787,2018-09-13,2018-09-14,2018-09-14 09:12:32,2018-09-14,Delayed,1,163.0,Other,SELLER-063,Bhiwandi_Mankoli_HB,Maharashtra,1445.51,835.97,Road,Delhivery,IND395023AAA_IND421302AAG,IND395023AAA,Heavy Truck,20000,3466.6,35,4,3.4,6.117,223.0,154.86,-20.43,39.24,0,0,0,Medium,Clear,54.73,49.31,378.31,3.5,47.034,4158.88,233.44,5535.57,794.56,126.051,0.76571,126.051,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 22:39:32.804835,thanos::sroute:bcce7b68-e962-4a29-af24-167e3e926d04,FTL,trip-153739677280440454,IND781018AAB,Guwahati_Hub (Assam),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-19 22:39:32.804835,2018-09-22 08:32:52.897238,3473.0,True,506,2018-09-21 09:09:21,508.30277285768506,1376.0,445.0,580.498,3.0921348314606742,24.0,17.0,24.2115,1.411764705882353,Delhivery,DLV-WAI-02788,2018-09-19,2018-09-19,2018-09-20 07:04:32,2018-09-20,Delayed,1,871.0,Grocery,SELLER-017,Delhi_Airport_H,Delhi,1539.45,1979.83,Road,Delhivery,IND781018AAB_IND110037AAM,IND781018AAB,Heavy Truck,20000,9378.9,50.72,8,8.417,22.933,931.0,209.21,-12.44,32.34,0,0,0,High,Rain,81.23,158.4,2104.22,3.49,145.49,13896.29,639.45,17463.73,2368.88,389.913,0.76709,389.913,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-16 08:53:18.335895,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,trip-153708799833561946,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-16 08:53:18.335895,2018-09-17 00:04:29.290505,911.0,True,44,2018-09-16 21:38:06,44.80487619215193,78.0,62.0,59.9907,1.2580645161290323,30.0,24.0,26.499200000000002,1.25,Delhivery,DLV-WAI-02789,2018-09-16,2018-09-16,2018-09-16 10:55:18,2018-09-16,On Time,0,0.0,Home & Kitchen,SELLER-117,Bangalore_Nelmngla_H,Karnataka,2513.76,254.78,Road,Delhivery,IND501359AAE_IND562132AAA,IND501359AAE,Truck,12000,4577.3,37.81,2,2.033,1.3,16.0,25.81,-25.31,79.49,1,0,0,Medium,Cloudy,54.88,18.41,834.69,4.5,11.332,1017.8,89.56,1600.52,225.82,30.369,0.59556,30.369,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 08:54:16.285786,thanos::sroute:22c1dede-4655-43dd-a581-37752e5099c6,Carting,trip-153855685628554406,IND636016AAA,Salem (Tamil Nadu),IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),2018-10-03 10:09:13.079448,2018-10-03 11:57:10.409033,107.0,True,9,2018-10-03 11:38:31,9.354091794087399,12.0,16.0,12.9024,0.75,12.0,16.0,12.9024,0.75,Delhivery,DLV-WAI-02790,2018-10-03,2018-10-03,2018-10-03 11:25:13,2018-10-03,On Time,0,0.0,Electronics,SELLER-062,Tirchngode_Mhdhvpur_D,Tamil Nadu,2123.9,100.16,Road,Delhivery,IND636016AAA_IND637211AAA,IND636016AAA,Mini Truck,5000,3228.1,69.06,2,1.267,0.2,-4.0,-25.0,-27.5,133.33,0,1,1,Medium,Cloudy,73.78,7.93,102.13,5.71,1.919,171.28,18.07,607.42,0,5.144,0.46902,5.144,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-21 21:32:12.834542,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,FTL,trip-153756553283430182,IND814112AAA,Deoghar_Barmasia_D (Jharkhand),IND814133AAB,Godda_Central_D_2 (Jharkhand),2018-09-22 03:16:34.153477,2018-09-22 06:59:29.701045,222.0,True,44,2018-09-22 04:55:27,45.53445769052944,112.0,39.0,55.3285,2.871794871794872,60.0,21.0,30.1279,2.857142857142857,Delhivery,DLV-WAI-02791,2018-09-21,2018-09-22,2018-09-22 04:55:34,2018-09-22,Delayed,1,13.0,Books,SELLER-095,Godda_Central_D_2,Jharkhand,4884.87,283.02,Road,Delhivery,IND814112AAA_IND814133AAB,IND814112AAA,Heavy Truck,20000,13316.5,76.51,2,1.65,1.867,73.0,187.18,-17.7,34.82,1,0,0,Medium,Clear,76.5,14.13,114.64,3.27,14.391,1338.46,75.3,1907.03,426.51,38.567,0.82006,38.567,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-25 21:09:12.523513,thanos::sroute:b91e60ec-be33-48e1-a48a-76b1ecd55fd4,FTL,trip-153790975252328380,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-25 21:09:12.523513,2018-09-26 02:00:00.660373,290.0,False,101,2018-09-25 22:27:17,101.29037739444723,206.0,102.0,129.7054,2.019607843137255,34.0,13,14.3894,2.6153846153846154,Delhivery,DLV-WAI-02792,2018-09-25,2018-09-25,2018-09-25 23:51:12,2018-09-26,Delayed,1,44.0,Apparel,SELLER-010,Bhiwandi_Mankoli_HB,Maharashtra,4481.11,457.19,Road,Delhivery,IND411033AAA_IND421302AAG,IND411033AAA,Truck,12000,2530.9,35,3,2.7,3.433,104.0,101.96,-21.91,49.51,0,0,0,Low,Cloudy,43.77,14.58,87.44,4.5,24.5,2221.24,112.94,2985.02,462.84,65.66,0.59556,65.66,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 07:09:18.724053,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,FTL,trip-153837775872378483,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-02 18:51:04.195122,2018-10-03 18:41:54.561569,1430.0,True,264,2018-10-03 09:38:35,265.6310940693572,542.0,278.0,331.9921,1.9496402877697843,81.0,33,31.2488,2.4545454545454546,Delhivery,DLV-WAI-02793,2018-10-01,2018-10-02,2018-10-03 00:29:04,2018-10-03,Delayed,1,204.0,Electronics,SELLER-063,Gurgaon_Bilaspur_HB,Haryana,748.74,1045.21,Road,Delhivery,IND462022AAA_IND000000ACB,IND462022AAA,Heavy Truck,20000,15942.3,83.76,8,5.633,9.033,264.0,94.96,-19.99,51.29,0,0,1,Medium,Clear,70.12,56.54,888.88,3.2,88.059,7794.02,389.72,9242.64,614.42,235.998,0.8363,235.998,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 12:01:45.917984,thanos::sroute:77656087-fa8a-4779-b05a-cebc5a8d7241,Carting,trip-153804970591771099,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-27 12:01:45.917984,2018-09-27 15:50:36.682930,228.0,True,36,2018-09-27 12:59:39,36.51120934144344,162.0,51.0,51.2779,3.176470588235294,32.0,10.0,11.6149,3.2,Delhivery,DLV-WAI-02794,2018-09-27,2018-09-27,2018-09-27 13:52:45,2018-09-27,Delayed,1,51.0,Electronics,SELLER-125,Bengaluru_Bomsndra_HB,Karnataka,1701.21,160.88,Road,Delhivery,IND560300AAA_IND560099AAB,IND560300AAA,Mini Truck,5000,1083.6,35,3,1.85,2.7,111.0,217.65,-28.8,31.48,0,0,0,Medium,Clear,76.37,30.73,66.59,6.0,7.264,675.51,77.25,1207.15,449.73,19.469,0.44667,19.469,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 21:07:04.440834,thanos::sroute:475d1cb7-ed37-46d3-932f-c6dbf6a88887,Carting,trip-153695922444056862,IND000000AEL,Delhi_PunjabiB_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-14 21:07:04.440834,2018-09-15 00:14:22.533535,187.0,True,27,2018-09-14 23:07:21,29.05566866354239,58.0,32.0,34.6255,1.8125,12.0,7.0,7.913399999999999,1.7142857142857142,Delhivery,DLV-WAI-02795,2018-09-14,2018-09-14,2018-09-14 22:39:04,2018-09-14,On Time,0,0.0,Sports & Fitness,SELLER-149,Gurgaon_Bilaspur_HB,Haryana,9070.41,194.28,Road,Delhivery,IND000000AEL_IND000000ACB,IND000000AEL,LCV,2500,1973.5,70.81,2,1.533,0.967,26.0,81.25,-16.09,55.17,0,0,0,Medium,Clear,74.39,7.41,134.92,7.11,4.14,394.29,34.65,940.82,321.52,11.094,0.37695,11.094,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
